reviewid,pub_year,genre,score
17454,2012,,7.1
17408,2012,electronic,7.6
17458,2012,rock,6.9
17373,2012,pop/r&b,7.8
17374,2012,rock,7.0
17363,2012,rap,7.8
17459,2012,electronic,7.2
17412,2012,,6.8
17369,2012,pop/r&b,4.5
17456,2012,experimental,6.1
17456,2012,rap,6.1
17445,2012,,8.0
17293,2012,rock,7.0
17399,2012,,6.5
17370,2012,rock,4.5
17301,2012,rap,8.1
17352,2012,rap,5.8
17414,2012,,7.2
17440,2012,,6.7
17129,2012,rock,9.0
17356,2012,experimental,8.1
17251,2012,rap,7.2
17415,2012,folk/country,7.5
17214,2012,rap,5.7
17064,2012,experimental,10.0
17375,2012,rap,7.2
17328,2012,metal,8.0
17328,2012,rock,8.0
17292,2012,rock,6.0
17360,2012,electronic,6.6
17300,2012,rock,5.9
17350,2012,rap,6.8
17362,2012,electronic,7.7
17362,2012,experimental,7.7
17362,2012,rock,7.7
17366,2012,electronic,7.0
17366,2012,experimental,7.0
17403,2012,,7.3
17297,2012,electronic,6.5
17297,2012,metal,6.5
17297,2012,rock,6.5
17279,2012,metal,6.7
17279,2012,rock,6.7
17296,2012,rock,7.8
17299,2012,rap,5.3
17217,2012,,8.0
17320,2012,folk/country,7.8
17304,2012,rock,7.2
17396,2012,rock,6.3
17201,2012,rap,7.1
17353,2012,,7.8
17280,2012,pop/r&b,8.5
17365,2012,rock,6.0
17298,2012,electronic,7.4
17146,2012,rap,5.4
17401,2012,experimental,7.9
17401,2012,rock,7.9
17272,2012,electronic,8.0
17321,2012,rock,7.3
17409,2012,rock,7.5
17343,2012,,6.9
17318,2012,,8.3
17269,2012,rock,8.0
17278,2012,electronic,6.8
17380,2012,rock,7.0
17290,2012,metal,3.4
17290,2012,rap,3.4
17367,2012,,7.8
17433,2012,,7.4
17277,2012,electronic,7.6
17349,2012,,7.2
17395,2012,electronic,7.7
17319,2012,,7.0
17291,2012,electronic,7.1
17291,2012,experimental,7.1
17291,2012,rock,7.1
17397,2012,rap,7.2
17259,2012,electronic,4.7
17259,2012,rock,4.7
17354,2012,rock,7.2
17312,2012,electronic,7.9
17303,2012,experimental,8.0
